Date,Max temp,Min temp,Rain,Province
2023/4/12,40.7,27.0,0.0,แพร่
2023/4/13,41.8,28.2,0.0,แพร่
2023/4/14,42.4,27.9,0.0,แพร่
2023/4/15,41.7,25.5,0.0,แพร่
2023/4/16,39.7,26.3,0.0,แพร่
2023/4/17,40.4,28.5,0.0,แพร่
2023/4/18,40.5,27.5,0.0,แพร่
2023/4/19,41.0,29.0,0.0,แพร่
2023/4/20,40.2,29.0,0.0,แพร่
2023/4/21,40.9,28.0,0.0,แพร่
2023/4/22,40.8,24.5,0.0,แพร่
2023/4/23,40.9,25.1,1.8,แพร่
2023/4/24,38.9,24.0,0.0,แพร่
2023/4/25,41.2,25.4,0.4,แพร่
2023/4/26,32.8,25.2,0.8,แพร่
2023/4/27,38.2,23.8,0.0,แพร่
2023/4/28,39.8,23.8,0.0,แพร่
2023/4/29,41.0,26.5,T,แพร่
2023/4/30,33.3,28.5,2.4,แพร่
2023/5/1,38.4,25.3,0.0,แพร่
2023/5/2,39.9,25.5,6.1,แพร่
2023/5/3,38.3,24.2,0.0,แพร่
2023/5/4,40.5,26.0,0.0,แพร่
2023/5/5,41.0,28.1,0.0,แพร่
2023/5/6,42.6,28.0,0.0,แพร่
2023/5/7,43.0,28.6,0.0,แพร่
2023/5/8,40.5,29.6,3.6,แพร่
2023/5/9,37.2,23.6,32.1,แพร่
2023/5/10,29.6,23.4,43.6,แพร่
2023/5/11,37.5,23.3,2.8,แพร่
2023/5/12,32.8,25.1,4.0,แพร่
2023/5/13,35.0,24.2,21.0,แพร่
2023/5/14,35.4,24.5,3.6,แพร่
2023/5/15,33.4,23.2,0.7,แพร่
2023/5/16,35.1,23.4,0.0,แพร่
2023/5/17,36.7,23.5,0.0,แพร่
2023/5/18,38.0,25.5,0.0,แพร่
2023/5/19,38.3,25.8,0.0,แพร่
2023/5/20,38.9,25.6,0.0,แพร่
2023/5/21,39.7,26.1,0.0,แพร่
2023/5/22,38.8,27.1,T,แพร่
2023/5/23,38.1,26.1,0.0,แพร่
2023/5/24,37.7,25.5,11.6,แพร่
2023/5/25,37.2,24.4,0.0,แพร่
2023/5/26,37.5,25.6,0.0,แพร่
2023/5/27,37.5,26.6,0.0,แพร่
2023/5/28,37.3,26.6,T,แพร่
2023/5/29,37.7,26.6,31.3,แพร่
2023/5/30,37.7,24.5,0.0,แพร่
2023/5/31,37.6,26.4,0.0,แพร่
2023/6/1,38.8,26.6,0.0,แพร่
2023/6/2,38.8,26.3,0.0,แพร่
2023/6/3,38.2,26.0,0.0,แพร่
2023/6/4,38.5,26.5,0.0,แพร่
2023/6/5,38.2,27.6,22.2,แพร่
2023/6/6,33.8,23.5,0.0,แพร่
2023/6/7,34.0,26.1,0.8,แพร่
2023/6/8,33.7,25.4,T,แพร่
2023/6/9,32.8,25.6,0.6,แพร่
2023/6/10,34.7,26.0,0.0,แพร่
2023/6/11,35.0,24.2,0.0,แพร่
2023/6/12,35.8,26.0,0.0,แพร่
2023/6/13,34.5,26.4,0.2,แพร่
2023/6/14,34.5,25.6,0.0,แพร่
2023/6/15,36.0,26.4,0.0,แพร่
2023/6/16,37.2,25.0,0.1,แพร่
2023/6/17,37.5,25.8,0.0,แพร่
2023/6/18,36.4,27.3,0.0,แพร่
2023/6/19,37.4,26.1,9.5,แพร่
2023/6/20,34.5,25.4,3.0,แพร่
2023/6/21,35.0,24.3,0.4,แพร่
2023/6/22,34.0,24.2,17.3,แพร่
2023/6/23,37.0,25.0,1.9,แพร่
2023/6/24,34.8,25.4,0.4,แพร่
2023/6/25,35.2,25.3,14.1,แพร่
2023/6/26,33.7,24.5,32.4,แพร่
2023/6/27,34.5,24.7,0.1,แพร่
2023/6/28,34.7,26.5,1.1,แพร่
2023/6/29,37.8,25.5,0.5,แพร่
2023/6/30,36.4,26.0,17.2,แพร่
2023/7/1,36.4,24.6,2.0,แพร่
2023/7/2,35.5,25.8,1.3,แพร่
2023/7/3,34.0,24.3,0.2,แพร่
2023/7/4,32.9,25.0,10.7,แพร่
2023/7/5,32.4,24.4,0.0,แพร่
2023/7/6,36.2,24.7,0.0,แพร่
2023/7/7,38.1,26.5,0.0,แพร่
2023/7/8,36.6,27.1,0.0,แพร่
2023/7/9,34.4,25.5,2.0,แพร่
2023/7/10,34.6,26.4,23.3,แพร่
2023/7/11,34.4,24.3,0.0,แพร่
2023/7/12,34.0,25.0,0.3,แพร่
2023/7/13,35.7,24.8,0.1,แพร่
2023/7/14,35.6,25.4,0.6,แพร่
2023/7/15,34.6,25.5,4.4,แพร่
2023/7/16,31.4,25.7,15.0,แพร่
2023/7/17,35.4,25.0,2.5,แพร่
2023/7/18,35.5,25.3,0.0,แพร่
2023/7/19,36.0,24.7,0.0,แพร่
2023/7/20,34.0,25.9,0.0,แพร่
2023/7/21,34.7,26.3,0.0,แพร่
2023/7/22,37.9,25.8,11.8,แพร่
2023/7/23,35.7,23.4,1.6,แพร่
2023/7/24,34.0,25.6,17.8,แพร่
2023/7/25,35.1,25.1,0.0,แพร่
2023/7/26,35.2,25.2,0.0,แพร่
2023/7/27,36.6,26.5,0.8,แพร่
2023/7/28,35.8,26.0,0.0,แพร่
2023/7/29,31.5,26.6,11.8,แพร่
2023/7/30,33.2,24.9,0.0,แพร่
2023/7/31,30.8,25.8,2.6,แพร่
2023/8/1,30.1,25.5,0.4,แพร่
2023/8/2,32.2,26.0,3.0,แพร่
2023/8/3,31.3,26.0,0.3,แพร่
2023/8/4,30.6,26.0,15.1,แพร่
2023/8/5,27.8,23.5,5.1,แพร่
2023/8/6,28.8,24.2,6.3,แพร่
2023/8/7,28.6,23.7,3.8,แพร่
2023/8/8,26.6,23.8,11.0,แพร่
2023/8/9,31.1,23.8,0.6,แพร่
2023/8/10,34.2,23.8,0.0,แพร่
2023/8/11,34.4,24.4,0.0,แพร่
2023/8/12,35.3,24.4,0.0,แพร่
2023/8/13,35.5,25.2,0.3,แพร่
2023/8/14,34.3,25.6,0.9,แพร่
2023/8/15,34.8,25.2,0.3,แพร่
2023/8/16,35.4,25.6,0.0,แพร่
2023/8/17,35.4,25.5,0.0,แพร่
2023/8/18,36.4,25.0,0.0,แพร่
2023/8/19,36.9,26.2,0.0,แพร่
2023/8/20,35.2,26.3,0.0,แพร่
2023/8/21,35.8,25.1,2.2,แพร่
2023/8/22,34.5,23.4,0.0,แพร่
2023/8/23,35.4,25.0,0.2,แพร่
2023/8/24,34.7,25.0,0.0,แพร่
2023/8/25,34.7,25.7,3.9,แพร่
2023/8/26,34.3,25.2,0.0,แพร่
2023/8/27,36.0,25.0,0.0,แพร่
2023/8/28,34.8,25.3,0.0,แพร่
2023/8/29,36.0,24.4,0.0,แพร่
2023/8/30,34.3,26.3,0.0,แพร่
2023/8/31,32.3,25.8,22.5,แพร่
2023/9/1,36.6,25.6,0.0,แพร่
2023/9/2,34.7,25.5,0.1,แพร่
2023/9/3,36.7,25.4,0.0,แพร่
2023/9/4,35.8,25.8,43.0,แพร่
2023/9/5,31.4,24.6,69.1,แพร่
2023/9/6,31.2,24.7,10.0,แพร่
2023/9/7,33.4,23.8,97.2,แพร่
2023/9/8,33.5,24.3,2.1,แพร่
2023/9/9,33.0,25.2,27.8,แพร่
2023/9/10,30.0,24.5,3.8,แพร่
2023/9/11,31.2,24.2,0.6,แพร่
2023/9/12,31.2,24.6,3.2,แพร่
2023/9/13,31.7,25.0,13.8,แพร่
2023/9/14,31.8,24.2,0.5,แพร่
2023/9/15,32.4,24.8,3.6,แพร่
2023/9/16,30.8,24.9,4.6,แพร่
2023/9/17,29.6,25.0,4.3,แพร่
2023/9/18,31.0,23.8,9.7,แพร่
2023/9/19,32.0,24.2,0.3,แพร่
2023/9/20,34.0,25.3,0.0,แพร่
2023/9/21,34.5,25.2,6.1,แพร่
2023/9/22,34.8,23.7,0.0,แพร่
2023/9/23,36.3,26.0,0.0,แพร่
2023/9/24,36.6,25.5,0.0,แพร่
2023/9/25,36.4,25.5,4.3,แพร่
2023/9/26,33.3,25.7,32.5,แพร่
2023/9/27,29.8,24.4,10.1,แพร่
2023/9/28,30.3,24.6,9.8,แพร่
2023/9/29,29.7,24.4,119.8,แพร่
2023/9/30,30.2,23.8,9.0,แพร่
2023/10/1,33.3,24.7,0.0,แพร่
2023/10/2,34.2,25.3,0.0,แพร่
2023/10/3,35.2,25.0,0.0,แพร่
2023/10/4,36.0,25.2,3.5,แพร่
2023/10/5,34.1,25.2,17.0,แพร่
2023/10/6,31.5,25.0,42.9,แพร่
2023/10/7,30.8,24.0,6.2,แพร่
2023/10/8,29.0,24.9,13.1,แพร่
2023/10/9,27.5,24.0,6.7,แพร่
2023/10/10,32.8,24.4,0.1,แพร่
2023/10/11,33.1,24.3,0.3,แพร่
2023/10/12,33.3,24.3,0.0,แพร่
2023/10/13,33.5,24.5,8.1,แพร่
2023/10/14,33.3,25.2,58.5,แพร่
2023/10/15,32.0,23.5,0.0,แพร่
2023/10/16,32.8,25.0,0.0,แพร่
2023/10/17,33.7,24.5,0.0,แพร่
2023/10/18,34.3,24.2,0.0,แพร่
2023/10/19,34.9,24.1,0.0,แพร่
2023/10/20,35.9,24.8,0.0,แพร่
2023/10/21,33.0,24.2,T,แพร่
2023/10/22,33.6,23.9,T,แพร่
2023/10/23,32.9,23.9,20.4,แพร่
2023/10/24,33.7,24.0,0.0,แพร่
2023/10/25,34.5,23.2,0.0,แพร่
2023/10/26,34.3,24.2,0.0,แพร่
2023/10/27,32.3,24.6,1.1,แพร่
2023/10/28,31.2,24.2,2.0,แพร่
2023/10/29,29.6,24.0,T,แพร่
2023/10/30,31.9,23.9,20.7,แพร่
2023/10/31,30.8,23.4,0.0,แพร่
2023/11/1,32.4,22.7,0.0,แพร่
2023/11/2,33.8,23.4,0.0,แพร่
2023/11/3,34.5,23.1,0.0,แพร่
2023/11/4,34.5,23.8,0.0,แพร่
2023/11/5,34.9,23.4,0.0,แพร่
2023/11/6,35.0,24.0,0.0,แพร่
2023/11/7,34.4,24.0,0.0,แพร่
2023/11/8,34.6,23.5,0.0,แพร่
2023/11/9,33.4,24.0,0.0,แพร่
2023/11/10,34.9,24.5,0.0,แพร่
2023/11/11,35.0,24.0,0.0,แพร่
2023/11/12,34.4,24.3,0.0,แพร่
2023/11/13,34.3,23.1,0.0,แพร่
2023/11/14,33.6,23.0,0.0,แพร่
2023/11/15,34.0,22.0,0.0,แพร่
2023/11/16,33.4,21.9,0.0,แพร่
2023/11/17,30.5,23.0,0.0,แพร่
2023/11/18,30.7,18.9,0.0,แพร่
2023/11/19,30.9,18.2,0.0,แพร่
2023/11/20,32.0,17.7,0.0,แพร่
2023/11/21,32.6,17.7,0.0,แพร่
2023/11/22,32.4,18.5,0.0,แพร่
2023/11/23,32.3,19.1,0.0,แพร่
2023/11/24,32.6,18.5,0.0,แพร่
2023/11/25,33.3,19.9,0.0,แพร่
2023/11/26,32.7,18.5,0.0,แพร่
2023/11/27,33.0,20.5,0.0,แพร่
2023/11/28,32.4,19.4,0.0,แพร่
2023/11/29,31.8,18.6,T,แพร่
2023/11/30,31.8,21.0,0.0,แพร่
2023/12/1,34.1,20.3,0.0,แพร่
2023/12/2,32.9,22.0,0.0,แพร่
2023/12/3,34.1,21.4,0.0,แพร่
2023/12/4,33.3,21.3,0.0,แพร่
2023/12/5,34.2,21.2,0.0,แพร่
2023/12/6,35.0,21.7,0.0,แพร่
2023/12/7,31.9,22.6,0.0,แพร่
2023/12/8,32.4,22.2,0.0,แพร่
2023/12/9,33.9,21.1,0.0,แพร่
2023/12/10,34.0,22.2,0.0,แพร่
2023/12/11,34.7,22.7,0.0,แพร่
2023/12/12,34.7,22.7,0.0,แพร่
2023/12/13,33.3,22.4,0.0,แพร่
2023/12/14,33.2,20.7,0.0,แพร่
2023/12/15,34.0,20.5,0.0,แพร่
2023/12/16,34.1,19.4,0.0,แพร่
2023/12/17,33.8,20.1,0.0,แพร่
2023/12/18,33.0,20.8,0.0,แพร่
2023/12/19,33.7,19.3,0.0,แพร่
2023/12/20,33.5,18.4,0.0,แพร่
2023/12/21,32.1,19.4,0.0,แพร่
2023/12/22,28.2,19.7,0.0,แพร่
2023/12/23,28.2,14.2,0.0,แพร่
2023/12/24,28.9,13.8,0.0,แพร่
2023/12/25,28.7,17.5,0.0,แพร่
2023/12/26,29.8,15.3,0.0,แพร่
2023/12/27,31.5,16.9,0.0,แพร่
2023/12/28,32.7,16.4,0.0,แพร่
2023/12/29,33.1,16.5,0.0,แพร่
2023/12/30,33.1,15.5,0.0,แพร่
2023/12/31,33.3,16.1,0.0,แพร่
2023/1/1,29.2,17.5,0.0,เมือง เชียงใหม่
2023/1/2,29.4,15.8,0.0,เมือง เชียงใหม่
2023/1/3,25.2,15.5,0.0,เมือง เชียงใหม่
2023/1/4,29.8,17.3,0.0,เมือง เชียงใหม่
2023/1/5,31.5,17.6,0.0,เมือง เชียงใหม่
2023/1/6,30.5,17.8,0.0,เมือง เชียงใหม่
2023/1/7,28.7,16.6,0.0,เมือง เชียงใหม่
2023/1/8,29.2,13.3,0.0,เมือง เชียงใหม่
2023/1/9,30.1,16.8,0.0,เมือง เชียงใหม่
2023/1/10,31.7,18.5,0.0,เมือง เชียงใหม่
2023/1/11,31.2,17.6,0.0,เมือง เชียงใหม่
2023/1/12,31.7,18.2,0.0,เมือง เชียงใหม่
2023/1/13,30.9,15.7,0.0,เมือง เชียงใหม่
2023/1/14,30.6,13.7,0.0,เมือง เชียงใหม่
2023/1/15,30.7,13.5,0.0,เมือง เชียงใหม่
2023/1/16,29.3,14.3,0.0,เมือง เชียงใหม่
2023/1/17,30.1,14.0,0.0,เมือง เชียงใหม่
2023/1/18,30.3,18.2,0.0,เมือง เชียงใหม่
2023/1/19,29.9,17.8,0.0,เมือง เชียงใหม่
2023/1/20,31.0,16.4,0.0,เมือง เชียงใหม่
2023/1/21,31.2,16.0,0.0,เมือง เชียงใหม่
2023/1/22,31.3,15.4,0.0,เมือง เชียงใหม่
2023/1/23,32.6,13.6,0.0,เมือง เชียงใหม่
2023/1/24,32.3,15.0,0.0,เมือง เชียงใหม่
2023/1/25,30.8,16.4,0.0,เมือง เชียงใหม่
2023/1/26,31.1,16.1,0.0,เมือง เชียงใหม่
2023/1/27,31.8,16.5,0.0,เมือง เชียงใหม่
2023/1/28,30.4,17.8,0.0,เมือง เชียงใหม่
2023/1/29,27.1,17.4,0.0,เมือง เชียงใหม่
2023/1/30,29.3,17.0,0.0,เมือง เชียงใหม่
2023/1/31,30.5,14.9,0.0,เมือง เชียงใหม่
2023/2/1,32.0,16.5,0.0,เมือง เชียงใหม่
2023/2/2,33.9,17.5,0.0,เมือง เชียงใหม่
2023/2/3,34.0,18.3,0.0,เมือง เชียงใหม่
2023/2/4,34.7,20.2,0.0,เมือง เชียงใหม่
2023/2/5,35.2,21.3,0.0,เมือง เชียงใหม่
2023/2/6,35.5,20.8,0.0,เมือง เชียงใหม่
2023/2/7,35.2,16.6,0.0,เมือง เชียงใหม่
2023/2/8,34.1,16.3,0.0,เมือง เชียงใหม่
2023/2/9,33.7,14.6,0.0,เมือง เชียงใหม่
2023/2/10,33.9,15.5,0.0,เมือง เชียงใหม่
2023/2/11,34.7,15.6,0.0,เมือง เชียงใหม่
2023/2/12,35.2,15.2,0.0,เมือง เชียงใหม่
2023/2/13,34.5,15.5,0.0,เมือง เชียงใหม่
2023/2/14,34.9,15.0,0.0,เมือง เชียงใหม่
2023/2/15,34.0,15.6,0.3,เมือง เชียงใหม่
2023/2/16,32.7,22.7,3.4,เมือง เชียงใหม่
2023/2/17,26.7,18.5,0.3,เมือง เชียงใหม่
2023/2/18,32.2,18.8,0.0,เมือง เชียงใหม่
2023/2/19,34.1,17.5,0.0,เมือง เชียงใหม่
2023/2/20,32.7,18.8,0.0,เมือง เชียงใหม่
2023/2/21,33.4,21.1,0.0,เมือง เชียงใหม่
2023/2/22,33.6,21.6,0.0,เมือง เชียงใหม่
2023/2/23,34.4,21.3,0.0,เมือง เชียงใหม่
2023/2/24,35.9,19.5,0.0,เมือง เชียงใหม่
2023/2/25,33.9,20.8,0.0,เมือง เชียงใหม่
2023/2/26,31.4,23.5,0.0,เมือง เชียงใหม่
2023/2/27,31.0,18.5,0.0,เมือง เชียงใหม่
2023/2/28,32.9,17.3,0.0,เมือง เชียงใหม่
2023/3/1,34.7,17.9,0.0,เมือง เชียงใหม่
2023/3/2,35.6,18.6,0.0,เมือง เชียงใหม่
2023/3/3,34.2,18.8,0.0,เมือง เชียงใหม่
2023/3/4,33.5,20.4,0.0,เมือง เชียงใหม่
2023/3/5,33.0,20.3,0.0,เมือง เชียงใหม่
2023/3/6,34.0,20.0,0.0,เมือง เชียงใหม่
2023/3/7,35.2,20.9,0.0,เมือง เชียงใหม่
2023/3/8,35.9,20.8,0.0,เมือง เชียงใหม่
2023/3/9,36.6,20.9,0.0,เมือง เชียงใหม่
2023/3/10,36.0,23.1,0.0,เมือง เชียงใหม่
2023/3/11,34.7,22.5,0.0,เมือง เชียงใหม่
2023/3/12,34.9,22.7,1.7,เมือง เชียงใหม่
2023/3/13,24.5,21.8,1.9,เมือง เชียงใหม่
2023/3/14,31.1,20.4,0.0,เมือง เชียงใหม่
2023/3/15,34.2,20.5,0.0,เมือง เชียงใหม่
2023/3/16,35.7,21.6,22.0,เมือง เชียงใหม่
2023/3/17,34.7,20.1,0.0,เมือง เชียงใหม่
2023/3/18,36.3,22.2,6.7,เมือง เชียงใหม่
2023/3/19,36.0,21.2,0.2,เมือง เชียงใหม่
2023/3/20,35.2,21.7,0.0,เมือง เชียงใหม่
2023/3/21,35.9,22.1,0.0,เมือง เชียงใหม่
2023/3/22,36.9,21.9,0.0,เมือง เชียงใหม่
2023/3/23,37.0,22.6,0.0,เมือง เชียงใหม่
2023/3/24,36.5,22.4,0.0,เมือง เชียงใหม่
2023/3/25,36.4,21.8,0.0,เมือง เชียงใหม่
2023/3/26,36.8,22.8,0.0,เมือง เชียงใหม่
2023/3/27,38.0,22.8,0.0,เมือง เชียงใหม่
2023/3/28,39.0,20.9,0.0,เมือง เชียงใหม่
2023/3/29,37.8,21.5,0.0,เมือง เชียงใหม่
2023/3/30,37.0,22.6,0.0,เมือง เชียงใหม่
2023/3/31,36.3,23.0,0.0,เมือง เชียงใหม่
2023/4/1,36.7,23.0,0.0,เมือง เชียงใหม่
2023/4/2,38.7,23.5,0.0,เมือง เชียงใหม่
2023/4/3,37.2,23.3,0.0,เมือง เชียงใหม่
2023/4/4,37.5,23.2,0.0,เมือง เชียงใหม่
2023/4/5,37.7,22.8,0.0,เมือง เชียงใหม่
2023/4/6,37.0,22.5,0.0,เมือง เชียงใหม่
2023/4/7,38.3,23.3,0.0,เมือง เชียงใหม่
2023/4/8,39.6,24.4,0.0,เมือง เชียงใหม่
2023/4/9,39.0,24.5,0.0,เมือง เชียงใหม่
2023/4/10,39.0,24.9,0.0,เมือง เชียงใหม่
2023/4/11,39.8,24.0,0.0,เมือง เชียงใหม่
2023/4/12,39.9,25.1,0.0,เมือง เชียงใหม่
2023/4/13,39.6,25.1,0.0,เมือง เชียงใหม่
2023/4/14,41.2,23.3,0.0,เมือง เชียงใหม่
2023/4/15,40.3,24.3,0.0,เมือง เชียงใหม่
2023/4/16,40.0,25.6,0.0,เมือง เชียงใหม่
2023/4/17,39.1,24.2,0.0,เมือง เชียงใหม่
2023/4/18,40.6,25.5,0.0,เมือง เชียงใหม่
2023/4/19,40.0,27.0,0.0,เมือง เชียงใหม่
2023/4/20,39.6,27.5,T,เมือง เชียงใหม่
2023/4/21,38.8,25.9,0.0,เมือง เชียงใหม่
2023/4/22,39.5,26.0,0.0,เมือง เชียงใหม่
2023/4/23,39.3,24.0,1.5,เมือง เชียงใหม่
2023/4/24,38.8,23.4,0.0,เมือง เชียงใหม่
2023/4/25,40.3,25.5,0.0,เมือง เชียงใหม่
2023/4/26,38.2,25.5,T,เมือง เชียงใหม่
2023/4/27,38.5,24.3,0.0,เมือง เชียงใหม่
2023/4/28,40.4,26.5,0.0,เมือง เชียงใหม่
2023/4/29,41.0,26.2,0.0,เมือง เชียงใหม่
2023/4/30,37.3,27.3,0.0,เมือง เชียงใหม่
2023/5/1,37.9,25.3,0.0,เมือง เชียงใหม่
2023/5/2,39.1,25.8,0.0,เมือง เชียงใหม่
2023/5/3,38.3,24.6,0.4,เมือง เชียงใหม่
2023/5/4,38.4,24.6,2.3,เมือง เชียงใหม่
2023/5/5,40.4,25.6,0.0,เมือง เชียงใหม่
2023/5/6,41.2,27.4,0.0,เมือง เชียงใหม่
2023/5/7,41.1,28.1,0.0,เมือง เชียงใหม่
2023/5/8,41.1,28.7,30.7,เมือง เชียงใหม่
2023/5/9,34.9,23.4,0.0,เมือง เชียงใหม่
2023/5/10,35.5,26.1,0.0,เมือง เชียงใหม่
2023/5/11,37.2,26.3,0.9,เมือง เชียงใหม่
2023/5/12,34.3,25.9,28.3,เมือง เชียงใหม่
2023/5/13,33.7,24.1,52.8,เมือง เชียงใหม่
2023/5/14,33.7,23.3,3.4,เมือง เชียงใหม่
2023/5/15,31.3,24.2,T,เมือง เชียงใหม่
2023/5/16,34.7,23.4,0.2,เมือง เชียงใหม่
2023/5/17,35.7,24.4,0.0,เมือง เชียงใหม่
2023/5/18,36.3,25.4,0.0,เมือง เชียงใหม่
2023/5/19,36.6,25.4,7.3,เมือง เชียงใหม่
2023/5/20,38.2,24.5,0.0,เมือง เชียงใหม่
2023/5/21,39.8,25.6,0.0,เมือง เชียงใหม่
2023/5/22,38.1,27.1,0.0,เมือง เชียงใหม่
2023/5/23,37.8,26.0,0.2,เมือง เชียงใหม่
2023/5/24,38.0,24.8,0.0,เมือง เชียงใหม่
2023/5/25,37.5,26.7,0.0,เมือง เชียงใหม่
2023/5/26,36.8,26.2,0.0,เมือง เชียงใหม่
2023/5/27,37.0,26.2,4.1,เมือง เชียงใหม่
2023/5/28,38.0,25.0,0.0,เมือง เชียงใหม่
2023/5/29,33.9,26.1,1.9,เมือง เชียงใหม่
2023/5/30,38.8,25.4,18.6,เมือง เชียงใหม่
2023/5/31,37.2,25.2,0.0,เมือง เชียงใหม่
2023/6/1,38.3,27.2,0.0,เมือง เชียงใหม่
2023/6/2,37.9,26.6,T,เมือง เชียงใหม่
2023/6/3,37.6,26.2,0.0,เมือง เชียงใหม่
2023/6/4,37.8,25.8,6.9,เมือง เชียงใหม่
2023/6/5,37.9,25.2,0.0,เมือง เชียงใหม่
2023/6/6,35.0,26.4,11.3,เมือง เชียงใหม่
2023/6/7,33.6,24.5,5.3,เมือง เชียงใหม่
2023/6/8,34.3,25.5,0.3,เมือง เชียงใหม่
2023/6/9,35.0,25.8,0.3,เมือง เชียงใหม่
2023/6/10,35.8,26.0,0.0,เมือง เชียงใหม่
2023/6/11,35.4,26.2,0.9,เมือง เชียงใหม่
2023/6/12,34.9,25.5,0.0,เมือง เชียงใหม่
2023/6/13,32.8,26.0,3.0,เมือง เชียงใหม่
2023/6/14,32.0,24.3,T,เมือง เชียงใหม่
2023/6/15,33.1,25.3,T,เมือง เชียงใหม่
2023/6/16,36.8,24.5,0.0,เมือง เชียงใหม่
2023/6/17,37.2,26.8,0.0,เมือง เชียงใหม่
2023/6/18,37.8,26.4,0.0,เมือง เชียงใหม่
2023/6/19,35.8,26.5,0.0,เมือง เชียงใหม่
2023/6/20,35.9,25.8,0.0,เมือง เชียงใหม่
2023/6/21,34.6,25.4,0.0,เมือง เชียงใหม่
2023/6/22,35.1,25.0,0.0,เมือง เชียงใหม่
2023/6/23,36.0,25.7,8.3,เมือง เชียงใหม่
2023/6/24,33.5,25.7,14.3,เมือง เชียงใหม่
2023/6/25,33.7,25.0,6.9,เมือง เชียงใหม่
2023/6/26,34.1,24.7,12.4,เมือง เชียงใหม่
2023/6/27,36.6,24.9,T,เมือง เชียงใหม่
2023/6/28,35.7,26.2,34.4,เมือง เชียงใหม่
2023/6/29,35.3,26.5,0.4,เมือง เชียงใหม่
2023/6/30,34.9,26.5,T,เมือง เชียงใหม่
2023/7/1,37.1,26.0,5.9,เมือง เชียงใหม่
2023/7/2,34.9,25.2,7.6,เมือง เชียงใหม่
2023/7/3,34.5,26.1,29.9,เมือง เชียงใหม่
2023/7/4,33.2,25.0,0.5,เมือง เชียงใหม่
2023/7/5,33.1,25.1,0.0,เมือง เชียงใหม่
2023/7/6,35.8,25.0,0.0,เมือง เชียงใหม่
2023/7/7,37.2,26.6,3.5,เมือง เชียงใหม่
2023/7/8,37.7,26.2,T,เมือง เชียงใหม่
2023/7/9,33.5,25.5,0.0,เมือง เชียงใหม่
2023/7/10,33.9,27.0,9.6,เมือง เชียงใหม่
2023/7/11,35.2,24.3,0.0,เมือง เชียงใหม่
2023/7/12,34.5,24.9,5.8,เมือง เชียงใหม่
2023/7/13,35.8,25.0,0.0,เมือง เชียงใหม่
2023/7/14,34.9,24.8,21.8,เมือง เชียงใหม่
2023/7/15,34.0,24.7,T,เมือง เชียงใหม่
2023/7/16,35.0,26.8,T,เมือง เชียงใหม่
2023/7/17,37.5,25.5,0.0,เมือง เชียงใหม่
2023/7/18,38.6,26.2,0.0,เมือง เชียงใหม่
2023/7/19,35.7,26.0,0.9,เมือง เชียงใหม่
2023/7/20,34.4,25.2,0.7,เมือง เชียงใหม่
2023/7/21,36.1,26.3,2.3,เมือง เชียงใหม่
2023/7/22,37.0,26.0,0.0,เมือง เชียงใหม่
2023/7/23,36.2,26.0,T,เมือง เชียงใหม่
2023/7/24,36.3,26.3,0.0,เมือง เชียงใหม่
2023/7/25,35.7,26.0,25.9,เมือง เชียงใหม่
2023/7/26,34.3,24.4,23.8,เมือง เชียงใหม่
2023/7/27,36.2,25.4,0.0,เมือง เชียงใหม่
2023/7/28,35.2,26.9,0.0,เมือง เชียงใหม่
2023/7/29,35.0,26.9,3.2,เมือง เชียงใหม่
2023/7/30,34.4,25.6,4.9,เมือง เชียงใหม่
2023/7/31,28.3,25.0,6.9,เมือง เชียงใหม่
2023/8/1,29.0,24.6,1.6,เมือง เชียงใหม่
2023/8/2,31.2,24.4,0.2,เมือง เชียงใหม่
2023/8/3,31.4,25.5,14.4,เมือง เชียงใหม่
2023/8/4,31.4,25.3,17.7,เมือง เชียงใหม่
2023/8/5,30.2,24.8,0.8,เมือง เชียงใหม่
2023/8/6,31.0,24.3,13.1,เมือง เชียงใหม่
2023/8/7,28.0,23.6,10.5,เมือง เชียงใหม่
2023/8/8,26.5,23.7,21.8,เมือง เชียงใหม่
2023/8/9,30.3,23.4,0.0,เมือง เชียงใหม่
2023/8/10,33.3,25.0,0.3,เมือง เชียงใหม่
2023/8/11,35.3,24.5,2.4,เมือง เชียงใหม่
2023/8/12,33.2,24.5,0.0,เมือง เชียงใหม่
2023/8/13,34.3,25.3,0.0,เมือง เชียงใหม่
2023/8/14,34.8,26.2,0.0,เมือง เชียงใหม่
2023/8/15,35.1,26.1,4.2,เมือง เชียงใหม่
2023/8/16,34.5,24.8,0.9,เมือง เชียงใหม่
2023/8/17,35.1,24.3,3.7,เมือง เชียงใหม่
2023/8/18,35.6,25.5,0.0,เมือง เชียงใหม่
2023/8/19,35.4,25.0,0.0,เมือง เชียงใหม่
2023/8/20,35.0,25.5,0.0,เมือง เชียงใหม่
2023/8/21,35.3,26.0,6.1,เมือง เชียงใหม่
2023/8/22,34.1,24.2,0.0,เมือง เชียงใหม่
2023/8/23,33.3,24.7,0.0,เมือง เชียงใหม่
2023/8/24,34.2,25.3,1.7,เมือง เชียงใหม่
2023/8/25,33.2,24.9,T,เมือง เชียงใหม่
2023/8/26,34.8,25.0,0.0,เมือง เชียงใหม่
2023/8/27,32.1,25.6,0.0,เมือง เชียงใหม่
2023/8/28,34.8,25.3,0.0,เมือง เชียงใหม่
